Name,UserID,Date,Ratings,Comments
aacarbob,11077759172,2024-03-23T13:55:15-07:00,5,"I have successfully logged over 4150 straight days entries, after being very inconsistent with a written journal. Don’t use many of the very advanced features, because it’s main function as a journal works so well. Records where you were, the weather and so much more automatically. I keep one journal for each car, and a Journal of “things” where I photo any warrenty item with the receipt. Has come in very handy! Do miss the widget that showed how many words you entered over the last 50 days, great for finding days you only started an entry."
RogiBear,11077001082,2024-03-23T09:36:10-07:00,5,"An outstanding, practical and very meaningful Journal App, thank you."
Kiki_0721,11057515506,2024-03-18T01:58:35-07:00,5,"Omg! I finally found a good journal app, I own a IPhone and recently they added a journal app I haven’t used to it but I’ve read some of the reviews and wasn’t convinced but this APP! I didn’t need to read any reviews! I started using it last year and I fell in love although I wish we could add more photos, I understand I have to pay but other that that it’s totally worth getting! I love this app. Especially when I’m out and need to write and don’t have my journal with me this helps me so much! 

Thank you guys it’s helped me so much with my mental health love ya??"
~Mindy J,11055105306,2024-03-17T08:51:26-07:00,5,"I write a lot and I tend to have “journals” all over the place.  I decided recently to convert all the many to a single journal.  I was surprised how difficult that small task would end up being.  

Here are the things I really like about Day One -

— can use across all my devices with ease
— I am able to copy, forward and even create PDFs of my entries when needed - this was a big let down with the apple journal app… I started using that until I realized that you cannot copy or export anything once it is in their app. 
— picture tagging - love that the app automatically goes to the pictures with the same date(s) as the journal entry.  Makes it so simple.
— hashtag capability - makes this easy to organize my journal in a way my mind works
—automatically imports instagram posts (now, we just need it to do the same for facebook - that’s where I posted a lot of my stuff before) 

Enhancements I would like to see:
—facebook post integration
—bible app integration would be AMAZING"
JT the Philosopher,11050231150,2024-03-16T03:08:48-07:00,5,"Wonderful, intuitive, simple:  all the features I could want for keeping a Journal and notes on my readings. Free version is great for keeping 1 journal, paid version is well worth the money to create new journals for each and every book I read!"
SerenityK,11049154641,2024-03-15T19:24:51-07:00,3,"I love this app, so much. But recently when I try to scroll or upload a picture, it freezes."
acadiel,11047691266,2024-03-15T10:08:20-07:00,1,"I’ve owned this app since 2013; and was asked to import from “Classic” to this one.  This version has a recurring price to it, versus the old one being free forever, and the old one no longer lets me pull up my entries.  

Apple’s new Journal app doesn’t have a recurring cost, and hesitant to pay a recurring price for an app that I can’t keep fully unlocked long term.  I have apps that I have purchased from 2009 still kicking just fine without monthly or yearly subscription fees."
BelovedKels,11047586064,2024-03-15T09:34:30-07:00,5,I honestly think it’s fabulous! I love the audio option. I also love I love the ability to attach easily. I am not a technology person so to able to have to option to be fancy is nice but it’s also simple. I find it an excellent way to start a book you didn’t even know you writing!
Hadassah777,11044906145,2024-03-14T15:48:40-07:00,5,Journaling was never really my thing. Then one day I happened upon this App and I really love it. This app makes it possible for my private thought to be kept just that Private. I’m able to add pictures and if I forget to log in I get a reminders. This is a beautiful app and I’m glad I gave it a try.
WJ-Graham,11043033194,2024-03-14T04:07:59-07:00,1,"Nobody wants a subscription to everything. Typically you’d subscribe to something that gives you consistent new content and value. A lot of these apps expect you to subscribe just to keep using them, and I’d rather just not."
lou1980s,11039648453,2024-03-13T04:47:32-07:00,5,"I thought this was a journal just to write how you’re feeling. But realized I can use this as a common place book. Jotting down movie quotes I like, ideas that come to mind, clipping photos and art, siting life lessons or inspirational quotes, anything really. 

I love this."
Adikanu,11038372680,2024-03-12T18:52:44-07:00,5,"Love the features and the design being simple and intuitive. 
It’s a savior for me."
Deedowner66,11038108916,2024-03-12T17:00:03-07:00,1,"I have been using this app since the first of the year on the recommendation of my brother. I recently got a shared journal too. However last week I was scammed and lost access to my Apple ID. The scammers locked me out of it. I had to get a new id. I wrote to the support email explaining the situation and got back a template email with links to their FAQs- and said they only give individual support to those who pay. You call that good customer service? I don’t. I won’t be using their app again. I heard from the developer but I am still not satisfied. In fact, I am very angry. Any link you provide to offer help is a link to the help page. Option 1 is the Help guides which are links to articles and tutorials. Option 2 is the DayOne forum, but In order to write to the forum you must have an account on Wordpress-something I don’t care to have- even if the first year is free. The only other option on the page is for premium users, of which I was one but cannot use it because I lost the use of my AppleID. As I said above, I won’t be back. I found another solution for my needs. Have a nice life!"
